Andrews watershed 1
Date	P	T	Q
700202	0	3.9	12.1767517155949
700203	2.5	2.5	7.1279791102812
700204	0	1.4	4.95693035478753
700205	21.8	2.5	5.00795382730207
700206	34.8	6.1	15.2330577192158
700207	0	6.4	15.437151609274
700208	0	5.55	8.4801011319165
700209	0	6.1	5.48757446893875
700210	0	6.65	4.09718484291754
700211	0	8.3	3.41091913759698
700212	10.4	6.95	3.03589661461511
700213	0.3	3.05	2.7323069531536
700214	0	3.85	2.438921986195
700215	4.3	5.55	2.2781980477742
700216	33.8	5	5.22480358548887
700217	21.3	1.95	9.54394053384465
700218	2.5	2.2	8.75307670986929
700219	0	1.95	6.25547773028257
700220	0	3.3	4.66609656145466
700221	0.3	4.4	3.55378486063769
700222	0.3	4.15	2.90323558607731
700223	0.3	4.4	2.59454357736435
700224	0.3	5	2.33177269391447
700225	0.3	5.55	2.10982058847622
700226	0	5.85	1.91082904566951
700227	1	4.45	1.80367975338898
700228	3.6	1.4	1.78071919075744
700301	4.6	1.4	1.61234173145946
700302	13.5	1.35	1.7296957182429
700303	4.1	3.1	1.93378960830106
700304	0	3.05	2.03328537970441
700305	0	3.9	1.80623092701471
700306	25.9	6.35	2.42361494444064
700307	20.1	5.55	12.7558681286349
700308	0	3.9	8.64592741758876
700309	0	4.15	4.93907213940745
700310	0	3.9	3.39306092221689
700311	20.6	3.6	4.33189281648442
700312	9.7	6.1	4.88294631964145
700313	4.3	8.35	5.21459889098596
700314	23.4	6.35	9.10258749659389
700315	3	6.9	8.57704572969413
700316	9.9	5	6.62794907963871
700317	0	3.3	5.3880786975354
700318	0	3.85	4.03595667590009
700319	0	3.9	3.29101397718781
700320	0	5	2.80118864104823
700321	0	5.25	2.50015015321245
700322	0	4.45	2.23737926976257
700323	1	5.55	1.98991542806705
700324	0.5	6.95	1.81898679514334
700325	1.5	5.25	1.64295581496818
700326	0.5	6.95	1.54346004356483
700327	0	6.65	1.38528727876975
700328	1	7.2	1.29344502824358
700329	8.1	5.25	1.31130324362367
700330	0	6.4	1.17098869420869
700331	0	5.8	1.04343001292234
700401	1.8	5	1.00006006128498
700402	1.3	5	0.936280720641804
700403	0	6.1	0.887808421752991
700404	0	7.8	0.844438470115633
700405	0	11.95	0.824029081109817
700406	11.2	4.75	0.88015490087581
700407	1.5	4.15	0.818926733858363
700408	0	6.95	0.762800914092369
700409	45.2	6.65	3.24509285192473
700410	8.6	4.7	7.2504354443161
700411	0.8	4.75	4.13800362092917
700412	0	5.85	3.02314074648648
700413	0	7.5	2.50780367408963
700414	0	6.7	2.07665533134177
700415	0.5	8.05	1.78071919075744
700416	0	8.3	1.56131825894492
700417	0	7.2	1.36742906338966
700418	32.5	4.45	1.73479806549435
700419	27.7	2.8	6.48763453022373
700420	4.3	3.35	6.66111433677316
700421	0	5	5.18398480747724
700422	3	6.1	4.16096418356071
700423	21.1	5.3	3.94921677262537
700424	21.1	4.45	10.2353085864167
700425	27.7	2.5	12.2328775353609
700426	8.1	2.8	10.7378897906849
700427	0.8	3.35	7.29635656957918
700428	2.3	4.75	6.12281670174477
700429	12.7	4.45	5.83453408203762
700430	1.8	7.8	7.20196314542728
700501	0	13.1	5.83198290841189
700502	0	13.6	4.42373506701059
700503	0	15.55	3.53337547163188
700504	0	14.7	2.92364497508313
700505	0	9.45	2.54352010484981
700506	0	10.3	2.21952105438248
700507	1.5	11.4	1.97205721268696
700508	33.5	8.9	2.89558206520013
700509	15.5	5	3.38795857496544
700510	17.3	2.75	7.86016594086485
700511	3.3	6.15	8.17651147045499
700512	0.8	6.65	5.16102424484569
700513	0	10	3.7910440078303
700514	0	12.8	3.02058957286075
700515	0	17.75	2.60474827186725
700516	0	18.9	2.26544217964556
700517	0	16.1	2.00777364344714
700518	0	14.15	1.80878210064043
700519	0	11.4	1.64040464134245
700520	0	11.65	1.4745783556702
700521	0	14.45	1.30364972274649
700522	0	14.15	1.18119338871159
700523	0	15	1.06894174917961
700524	0	19.15	0.966894804150528
700525	0	21.1	0.88015490087581
700526	0	16.1	0.85464316461854
700527	0	10	0.829131428361271
700528	0	12.75	0.79596617122682
700529	0.5	11.95	0.780659129472458
700530	0	16.1	0.729635656957918
700531	0	18.9	0.681163358069105
700601	0	23.6	0.637793406431747
700602	0	25.3	0.604628149297296
700603	0	22.5	0.576565239414299
700604	0	19.45	0.576565239414299
700605	0	23.9	0.548502329531302
700606	0	22.25	0.530644114151213
700607	0	19.2	0.515337072396851
700608	3.3	11.1	0.540848808654121
700609	15.2	10.55	0.683714531694832
700610	3.3	9.45	0.581667586665753
700611	2	10.85	0.540848808654121
700612	0.8	11.65	0.502581204268216
700613	2.8	11.65	0.515337072396851
700614	0.5	12.8	0.505132377893943
700615	0.5	12.25	0.471967120759492
700616	0	15.85	0.446455384502223
700617	0	17.75	0.431148342747861
700618	0	20.55	0.395431911987683
700619	0	23.05	0.385227217484775
700620	0	26.35	0.367369002104686
700621	5.6	26.4	0.400534259239137
700622	0	24.75	0.39798308561341
700623	0	23.6	0.344408439473143
700624	0	23.3	0.306140835087238
700625	0	23.05	0.3214478768416
700626	0	24.15	0.318896703215873
700627	0.5	13.65	0.367369002104686
700628	0	12.25	0.354613133976051
700629	2	11.4	0.336754918595962
700630	0.3	12.2	0.329101397718781
700701	0	17.5	0.298487314210057
700702	0	21.1	0.26277088344988
700703	0	25.85	0.247463841695518
700704	0	25	0.234707973566883
700705	0	23.05	0.221952105438248
700706	0	21.15	0.201542716432432
700707	0	22.8	0.201542716432432
700708	0	24.15	0.201542716432432
700709	0	23.9	0.201542716432432
700710	0	22.25	0.201542716432432
700711	0	20.55	0.21174741093534
700712	0	21.1	0.21174741093534
700713	0	19.7	0.198991542806705
700714	0	24.45	0.198991542806705
700715	0	25.85	0.158172764795073
700716	0	19.2	0.132661028537803
700717	0	21.4	0.13521220216353
700718	0	22.75	0.127558681286349
700719	0	23.65	0.119905160409168
700720	0	22.2	0.122456334034895
700721	0	18.85	0.114802813157714
700722	0	17.5	0.112251639531987
700723	0	19.7	0.114802813157714
700724	0	20.55	0.107149292280533
700725	0	20.8	0.107149292280533
700726	0	23.6	0.117353986783441
700727	0	16.65	0.127558681286349
700728	0	18.35	0.125007507660622
700729	0	18.05	0.104598118654806
700730	0	18.9	0.102046945029079
700731	0	20	0.0918422505261715
700801	0	18.9	0.0918422505261715
700802	0	20	0.0867399032747175
700803	0	20.8	0.0816375560232636
700804	0	19.75	0.0841887296489906
700805	0	20.3	0.0790863823975366
700806	0	21.4	0.0790863823975366
700807	0	18.85	0.0816375560232636
700808	0	18.3	0.0867399032747175
700809	0	20	0.0790863823975366
700810	0	24.15	0.0688816878946286
700811	0	25.25	0.0688816878946286
700812	0	23.3	0.0459211252630857
700813	0	20	0.0637793406431747
700814	0	20	0.0663305142689016
700815	0	22.5	0.0561258197659937
700816	0	21.15	0.0535746461402667
700817	0	19.15	0.0586769933917207
700818	0	18.3	0.0612281670174477
700819	0	20.3	0.0535746461402667
700820	0	19.7	0.0484722988888127
700821	0	20	0.0586769933917207
700822	0	21.4	0.0586769933917207
700823	0	21.4	0.0612281670174477
700824	0	17.8	0.0612281670174477
700825	0	17.5	0.0612281670174477
700826	0	18.35	0.0637793406431747
700827	0	18.85	0.0586769933917207
700828	0	18.3	0.0637793406431747
700829	0	18.9	0.0739840351460826
700830	0	20.55	0.0739840351460826
700831	0	18.6	0.0765352087718096
700901	0	15.3	0.0841887296489906
700902	0	17.25	0.0790863823975366
700903	8.1	12.25	0.112251639531987
700904	8.6	11.9	0.150519243917892
700905	3.6	11.1	0.130109854912076
700906	16.8	13.35	0.326550224093054
700907	10.7	13.35	0.520439419648305
700908	0	11.7	0.165826285672254
700909	0	12.25	0.112251639531987
700910	0	14.15	0.0969445977776255
700911	0	13.9	0.0892910769004445
700912	0	10.55	0.0790863823975366
700913	0	8.35	0.0790863823975366
700914	0	7.5	0.0765352087718096
700915	0	8.9	0.0739840351460826
700916	0	12.5	0.0765352087718096
700917	0	13.65	0.0841887296489906
700918	3.6	12.75	0.10970046590626
700919	15.2	11.35	0.147968070292165
700920	19.6	10	0.614832843800204
700921	3	10.8	0.303589661461511
700922	0.3	11.15	0.196440369180978
700923	0	8.05	0.155621591169346
700924	0	6.65	0.122456334034895
700925	0	8.9	0.114802813157714
700926	0	11.9	0.112251639531987
700927	0	12.8	0.107149292280533
700928	0	13.6	0.10970046590626
700929	0	13.35	0.107149292280533
700930	0	12.75	0.10970046590626
701001	0	12.5	0.104598118654806
701002	0	14.15	0.104598118654806
701003	0	13.9	0.0943934241518985
701004	0	10.25	0.104598118654806
701005	4.6	7.8	0.137763375789257
701006	4.3	5	0.153070417543619
701007	0	6.4	0.132661028537803
701008	0	11.4	0.117353986783441
701009	3.3	10	0.137763375789257
701010	0	10.25	0.147968070292165
701011	0	9.7	0.132661028537803
701012	0	7.8	0.122456334034895
701013	0	7.5	0.112251639531987
701014	0	10.3	0.10970046590626
701015	0	8.6	0.102046945029079
701016	0	9.45	0.102046945029079
701017	2.5	8.9	0.107149292280533
701018	8.9	9.45	0.196440369180978
701019	3.3	8.1	0.196440369180978
701020	20.1	7.25	0.665856316314743
701021	28.4	5.3	1.2857915073664
701022	31.8	4.75	1.92103374017242
701023	46	6.9	6.8065312334396
701024	25.7	4.2	7.74536312770713
701025	23.6	2.5	4.15331066268353
701026	0	1.1	2.90833793332876
701027	0	2.25	1.93378960830106
701028	0	4.15	1.32916145900376
701029	0	5	1.00516240853643
701030	0	5.85	0.869950206372902
701031	0	7.75	0.77045443496955
701101	0	7.75	0.69391922619774
701102	0	7.75	0.617384017425931
701103	0	7.2	0.574014065788572
701104	2.8	7.5	0.566360544911391
701105	19.3	7.5	0.928627199764623
701106	3	7.2	1.02557179754225
701107	9.7	6.95	1.83174266327198
701108	36.3	7.5	7.42391525086553
701109	6.6	6.35	6.68152372577898
701110	9.1	6.65	3.90584682098802
701111	62.2	6.65	16.8556041451782
701112	4.1	4.7	17.353083002195
701113	0	3.6	6.48763453022373
701114	0	5.25	3.69409941005268
701115	7.1	6.65	2.76292103666233
701116	12.2	7.8	3.49510786724597
701117	0	5.55	3.02314074648648
701118	15.7	5.8	4.10483836379472
701119	4.3	5.8	4.58190783180567
701120	8.6	3.6	4.17627122531508
701121	0.5	0	3.93390973087101
701122	23.1	-0.3	3.69920175730413
701123	70.4	5.85	27.5603286787286
701124	39.6	8.35	43.1939206571836
701125	6.1	2.2	14.9753891830174
701126	41.1	0	10.475118907235
701127	24.9	0.3	15.745843617987
701128	0	0.25	8.924005342793
701129	0.3	0.3	5.67381014361682
701130	23.1	0.55	6.65856316314743
701201	16.3	0.3	5.9085181171837
701202	20.1	0.55	4.27576699671843
701203	33.5	0.55	8.90359595378718
701204	0	0.25	8.120385650689
701205	13	1.65	9.93171892495516
701206	2.3	2.5	15.0187591346548
701207	14	2.5	23.2616011193787
701208	6.4	2.2	12.829852163781
701209	0	2.5	8.27345606823262
701210	14	1.95	6.43661105770919
701211	4.1	0.8	8.43162883302769
701212	0.3	-0.8	6.23761951490248
701213	2.8	0.55	4.41608154613341
701214	36.6	1.4	6.19935191051658
701215	28.2	2.5	12.1793028892206
701216	18	1.4	15.2381600664673
701217	0	-0.55	8.64847859121448
701218	0	-2.2	4.96968622291617
701219	0	-3.35	3.55378486063769
701220	13	-0.8	3.06140835087238
701221	1	0	2.57668536198426
701222	0	0.25	2.19656049175093
701223	0	0	1.93123843467533
701224	0	-0.55	1.75775862812589
701225	0	-1.9	1.62764877321382
701226	0.8	-1.65	1.63785346771673
701227	10.9	0.25	1.64550698859391
701228	29.2	0.55	4.58445900543139
701229	31	-0.25	6.93664108835168
701230	51.1	0.55	16.4703769276934
701231	14.5	-0.55	21.8686603197317
710101	0	-3.35	8.59235277144849
710102	0	-6.35	4.65334069332602
710103	0	-5.55	3.31907688707081
710104	0	-5.55	2.69914169601915
710105	0	-5	2.36238677742319
710106	0	-2.75	2.13278115110776
710107	1.8	-1.1	1.96185251818405
710108	50.5	1.1	12.1027676804488
710109	39.1	2.8	39.0278541263714
710110	20.1	1.9	30.8819567394252
710111	14.7	-0.8	13.1155836098624
710112	5.1	-1.95	7.33717534759081
710113	9.9	-2.5	4.75028529110365
710114	16.8	-1.1	3.70940645180704
710115	53.8	0.8	22.8227992557536
710116	63.8	3.1	57.5799887326581
710117	73.9	3.05	84.3469024137856
710118	24.4	3.9	52.5363184745958
710119	33.8	3.65	42.4285685694655
710120	6.1	1.4	20.6900181046459
710121	4.8	0.55	11.138424049924
710122	22.1	0.85	8.13824386606909
710123	20.6	1.95	14.6411854380472
710124	33.8	2.25	16.2458736486294
710125	22.6	1.65	20.0649805663427
710126	0	1.9	13.4268267922011
710127	0	2.25	8.27600724185834
710128	0	1.95	5.58962141396783
710129	0	1.65	4.3395463373616
710130	0	2.2	3.64817828478959
710131	0	3.6	3.44918674198289
710201	0	3.3	3.29611632443927
710202	3.3	1.35	3.01803839923502
710203	3.8	0	2.76802338391378
710204	44.2	0.55	3.94666559899965
710205	0	1.65	5.09724490420252
710206	0	1.1	5.44675569092712
710207	0	0.55	4.76814350648374
710208	0	1.1	3.69154823642695
710209	35.6	1.65	5.65595192823673
710210	13.5	5.55	25.8714517384974
710211	0	5	13.0875206999794
710212	0	6.1	7.74791430133286
710213	0	5.55	5.49012564256447
710214	26.4	3.9	5.89576224905507
710215	25.7	2.8	12.0211301244256
710216	0	2.5	11.9241855266479
710217	2	3.35	6.92643639384877
710218	26.2	1.65	6.16618665338213
710219	4.8	1.1	6.20445425776803
710220	0	0.55	5.00540265367635
710221	2.5	1.65	4.75793881198083
710222	11.2	3.1	5.49522798981593
710223	4.8	3.35	5.90341576993225
710224	41.9	2.25	14.0493131568785
710225	34.3	-0.8	11.8986737903907
710226	9.4	-0.85	6.76826362905369
710227	0.5	-1.4	4.84212754162982
710228	15.7	-2.5	3.75022522981867
710301	3.3	-3.65	3.12773886514129
710302	18.5	-4.25	3.48235199911734
710303	18.5	-1.75	6.49273687747518
710304	19.6	0.8	4.87019045151282
710305	26.2	0.9	3.45428908923434
710306	8.1	-0.65	3.02314074648648
710307	6.6	1.35	4.03340550227437
710308	1	3.75	5.57176319858774
710309	8.6	2.2	5.49777916344165
710310	35.8	1.4	15.9422839871679
710311	36.3	1.4	20.3328537970441
710312	13.2	1.7	20.95023781447
710313	13.2	1.1	12.829852163781
710314	21.3	1.4	9.04135932957644
710315	2.5	0.85	8.08211804630309
710316	0	0.8	6.62029555876153
710317	0	1.1	6.05138384022441
710318	0	0.55	7.52596219589461
710319	1.5	1.4	8.8015490087581
710320	0	1.95	8.9903358570619
710321	0	2.8	8.76583257799792
710322	39.9	3.35	22.0702030361642
710323	25.1	3.9	29.5961652320588
710324	4.1	3.9	24.6162743146397
710325	21.1	2.8	16.3198576837755
710326	14.2	2.8	17.1591938066397
710327	15.5	1.65	13.9498173854752
710328	8.1	3.35	13.6564324185166
710329	0.5	5.55	12.0211301244256
710330	25.9	2.5	13.5339760844817
710331	0.5	2.8	11.6103911706835
710401	0	4.45	7.99282696940265
710402	0	6.1	5.98505332595551
710403	0	6.1	5.10744959870543
710404	0	7.5	4.43649093513923
710405	0	9.45	4.32679046923297
710406	2.5	6.4	4.19412944069517
710407	1.8	5.3	3.68899706280122
710408	19.1	5.3	3.56654072876633
710409	30.2	5.85	7.11777441577829
710410	4.3	4.15	8.6688879802203
710411	12.4	3.9	7.3550335629709
710412	0	5.85	6.93664108835168
710413	0	8.85	5.2375594536175
710414	0	8.6	4.1788223989408
710415	0.8	5.3	3.64562711116386
710416	13.2	3.05	3.57419424964351
710417	6.6	5.55	3.44408439473143
710418	0	4.7	3.0818177398782
710419	0.8	7.5	2.90323558607731
710420	8.1	3.9	2.87262150256859
710421	1.5	3.9	2.68383465426479
710422	8.1	4.75	2.64556704987888
710423	5.6	5	2.84200741905986
710424	1	4.7	2.81139333555114
710425	0.5	11.1	2.72210225865069
710426	0	11.1	2.54862245210126
710427	0	6.15	2.38789851368046
710428	0	10.3	2.16594640824221
710429	0	9.45	1.99756894894423
710430	0	13.6	1.86745909403215
710501	0	11.65	1.76286097537735
710502	0	14.45	1.66081403034827
710503	2.3	14.4	1.64295581496818
710504	0	10	1.48988539742456
710505	1.3	7.5	1.38783845239548
710506	0	12.75	1.26793329198631
710507	2.3	17.5	1.18884690958878
710508	0	12.8	1.14292578432569
710509	0	15	1.01281592941361
710510	0	16.1	0.915871331635988
710511	0	18.65	0.859745511869994
710512	17.8	15	1.09190231181115
710513	0.5	11.4	1.04087883929661
710514	0.8	13.9	0.875052553624356
710515	22.6	7.8	0.95669010964762
710516	22.4	4.7	2.6379135290017
710517	1	7.2	2.17104875549367
710518	0	10.55	1.73224689186862
710519	2	8.9	1.5409088699391
710520	1	7.2	1.32661028537803
710521	0	12.5	1.16843752058296
710522	0	15.55	1.06128822830243
710523	0	16.95	1.00516240853643
710524	0	15.85	0.93117837339035
710525	11.9	15.3	0.984753019530617
710526	9.4	12.5	1.37508258426685
710527	0	16.4	0.951587762396166
710528	0	15.85	0.877603727250083
710529	1.8	8.6	0.834233775612724
710530	1.8	7.8	0.818926733858363
710531	11.7	6.35	0.949036588770439
710601	0	7.75	1.12251639531987
710602	0	11.1	0.915871331635988
710603	0	12.5	0.869950206372902
710604	0	14.15	0.818926733858363
710605	0	14.7	0.780659129472458
710606	0	16.1	0.74494269871228
710607	0	12.5	0.727084483332191
710608	0	15.85	0.699021573449194
710609	0	13.85	0.691368052572013
710610	3	11.1	0.706675094326375
710611	0	16.7	0.640344580057474
710612	0	12.8	0.614832843800204
710613	6.4	13.05	0.655651621811835
710614	0	15.3	0.617384017425931
710615	0	15.3	0.568911718537118
710616	0	14.15	0.53319528777694
710617	2	13.9	0.543399982279848
710618	12.4	14.75	0.714328615203556
710619	0	18.65	0.568911718537118
710620	0	18.35	0.522990593274032
710621	0	21.95	0.502581204268216
710622	1.3	19.7	0.489825336139581
710623	0	15.55	0.479620641636673
710624	20.8	13.35	0.571462892162845
710625	21.1	13.6	1.94654547642969
710626	0	13.1	0.829131428361271
710627	0	13.6	0.655651621811835
710628	0	11.15	0.594423454794388
710629	0	15.55	0.540848808654121
710630	0	17.5	0.512785898771124
710701	0	16.7	0.489825336139581
710702	0	16.4	0.474518294385219
710703	0	18.05	0.464313599882311
710704	0	17.25	0.436250689999315
710705	0	16.95	0.428597169122134
710706	0	16.95	0.405636606490591
710707	0	18.35	0.392880738361956
710708	0	15.55	0.380124870233321
710709	2.5	13.6	0.413290127367772
710710	0	14.15	0.392880738361956
710711	0	16.95	0.34695961309887
710712	0	17.25	0.316345529590146
710713	0	19.2	0.29593614058433
710714	0	21.35	0.272975577952787
710715	0	22.5	0.283180272455695
710716	0	23.6	0.265322057075607
710717	0	24.75	0.252566188946972
710718	0	22.25	0.250015015321245
710719	0	28.3	0.242361494444064
710720	0	26.95	0.224503279063975
710721	0	25.85	0.204093890058159
710722	0	23.6	0.196440369180978
710723	0	22.5	0.198991542806705
710724	0	22.75	0.191338021929524
710725	0	23.9	0.196440369180978
710726	0	25.85	0.188786848303797
710727	0	24.45	0.198991542806705
710728	0	25.3	0.201542716432432
710729	0	25.25	0.196440369180978
710730	0.3	23.65	0.193889195555251
710731	0	21.1	0.206645063683886
710801	0	23.35	0.188786848303797
710802	0	21.65	0.1607239384208
710803	0	21.4	0.153070417543619
710804	0	21.95	0.1607239384208
710805	0	21.4	0.163275112046527
710806	0	22.8	0.170928632923708
710807	0	23.35	0.155621591169346
710808	0	25.25	0.147968070292165
710809	0	25.8	0.145416896666438
710810	0	26.95	0.145416896666438
710811	0	26.95	0.137763375789257
710812	0	23.3	0.142865723040711
710813	0	20.25	0.145416896666438
710814	0	21.1	0.132661028537803
710815	0	19.75	0.132661028537803
710816	0	20	0.13521220216353
710817	0	19.15	0.127558681286349
710818	0	20	0.117353986783441
710819	0	20.85	0.107149292280533
710820	0	21.35	0.0969445977776255
710821	7.1	22.8	0.102046945029079
710822	6.6	13.35	0.196440369180978
710823	0	15	0.122456334034895
710824	0	17.8	0.0969445977776255
710825	0	18.9	0.0969445977776255
710826	0	20	0.102046945029079
710827	1.3	17.5	0.112251639531987
710828	0	19.15	0.10970046590626
710829	0	19.45	0.0892910769004445
710830	6.1	14.75	0.130109854912076
710831	18.8	10.55	0.323999050467327
710901	43.7	12.8	1.13527226344851
710902	18	11.95	1.50519243917892
710903	0.5	13.9	0.553604676782756
710904	0	14.45	0.359715481227505
710905	0	15.6	0.275526751578515
710906	0	11.4	0.239810320818337
710907	0.8	11.1	0.214298584561067
710908	0	13.9	0.158172764795073
710909	0	14.75	0.140314549414984
710910	0	15.55	0.127558681286349
710911	0.8	14.45	0.132661028537803
710912	0	14.45	0.122456334034895
710913	0	14.75	0.114802813157714
710914	0	12.75	0.104598118654806
710915	0	12.75	0.0969445977776255
710916	0	14.7	0.0892910769004445
710917	0	15.55	0.0816375560232636
710918	0	13.05	0.0841887296489906
710919	0	14.45	0.0841887296489906
710920	0	11.65	0.0867399032747175
710921	0	13.6	0.0918422505261715
710922	0	12.75	0.0867399032747175
710923	0	13.35	0.0867399032747175
710924	5.6	11.95	0.104598118654806
710925	41.4	9.45	0.77045443496955
710926	8.9	7.8	0.903115463507353
710927	8.4	8.9	0.548502329531302
710928	32.8	6.65	2.51545719496681
710929	9.7	5.3	2.54096893122408
710930	0.3	6.4	1.21180747222032
711001	0.5	9.2	0.737289177835099
711002	0	7.5	0.568911718537118
711003	0	10.55	0.477069468010946
711004	0	11.95	0.428597169122134
711005	0	14.15	0.341857265847416
711006	0	12.75	0.311243182338692
711007	0	13.05	0.283180272455695
711008	0	13.9	0.270424404327061
711009	0	13.6	0.260219709824153
711010	0.8	13.35	0.242361494444064
711011	0	12.2	0.23725914719261
711012	0	11.95	0.229605626315429
711013	0	9.45	0.227054452689702
711014	5.8	5.55	0.216849758186794
711015	12.4	3.5	0.535746461402667
711016	0	3.55	0.408187780116318
711017	0	3.4	0.301038487835784
711018	7.1	5.25	0.270424404327061
711019	39.1	5.85	3.20172290028737
711020	5.8	5.75	3.26295106730482
711021	0	4.85	1.85470322590352
711022	2.5	6.75	1.17098869420869
711023	3	5.85	0.892910769004445
711024	0	3.35	0.767903261343823
711025	0	4.4	0.673509837191924
711026	33.3	4.45	2.36493795104892
711027	3.3	1.1	2.76547221028805
711028	0.5	-1.65	1.98226190718987
711029	0	-1.95	1.37253141064112
711030	22.6	0.55	1.83684501052343
711031	19.1	1.4	3.7910440078303
711101	29.7	3.65	17.1464379385111
711102	0.3	2.5	5.86259699192061
711103	0	3.05	2.97211727397194
711104	8.1	2.8	2.63536235537598
711105	0.5	0.25	2.17104875549367
711106	0	0.85	1.80367975338898
711107	20.6	3.05	2.26544217964556
711108	0.5	3.65	2.55117362572699
711109	16.8	5.3	2.61495296637016
711110	13.2	7.2	6.88816878946286
711111	5.3	5.85	5.78351060952308
711112	4.8	6.1	3.94156325174819
711113	43.7	3.65	5.96974628420115
711114	12.2	2.25	12.801789253898
711115	0	2.2	7.47238754975434
711116	0	2.2	4.45434915051932
711117	0	2.5	3.242541678299
711118	0	3.35	2.68638582789052
711119	0	6.1	2.36493795104892
711120	0	5.85	2.24503279063975
711121	1.3	2.5	2.02818303245295
711122	0.5	3.65	1.78837271163462
711123	23.4	3.6	2.57668536198426
711124	30.5	5	7.38819882010535
711125	42.4	2.5	12.4701366825535
711126	106.9	3.9	76.8132866970138
711127	33.8	4.45	33.481602664041
711128	49.8	4.2	32.3437792269667
711129	29.2	4.15	31.0044130734601
711130	1.5	2.5	16.567321525471
711201	0	1.65	9.03370580869926
711202	8.9	2.25	6.02332093034142
711203	30.2	0.85	5.8141246930318
711204	55.9	0.85	9.88324662606635
711205	78.7	3.6	70.1419676657378
711206	8.1	1.7	33.723964158485
711207	0	-0.55	12.3502315221443
711208	80	2.25	16.1718896134834
711209	34	1.1	46.4772811134942
711210	19.3	0.55	13.2482446384002
711211	19.6	0.55	7.86781946174203
711212	20.6	0.3	5.66615662273964
711213	28.2	0.55	4.15331066268353
711214	64.3	0.3	10.8986137291057
711215	10.4	0.55	6.80908240706533
711216	1	0.85	4.42373506701059
711217	0	0.85	3.65072945841532
711218	0	1.1	3.45173791560861
711219	0	0.85	3.39816326946835
711220	1	0.8	3.33183275519944
711221	11.7	0.55	4.89570218777009
711222	11.4	0.3	8.63827389671158
711223	3	-0.25	7.55912745302906
711224	4.1	0.55	4.67119890870611
711225	0	-1.65	4.13035010005199
711226	0	-3.1	3.39816326946835
711227	0	-3.9	2.84710976631132
711228	4.3	-2.5	2.59199240373862
711229	14	0	2.37769381917755
711230	1.5	1.15	2.09961589397331
711231	0.5	1.4	2.05879711596168
720101	0.5	0.8	2.10216706759904
720102	4.8	-0.25	2.55627597297844
720103	2	-3.1	2.44147315982073
720104	0	-2.8	2.18125344999657
720105	0	0.25	1.95419899730687
720106	0	1.35	1.85215205227779
720107	14.7	0.8	4.93396979215599
720108	26.4	0	5.38042517665821
720109	32.8	1.1	12.9395526296873
720110	39.9	0.85	11.1358728762983
720111	134.1	1.4	52.1485400834853
720112	18.3	1.4	44.4746098172986
720113	0.8	-0.25	14.0748248931358
720114	0	-1.1	7.45963168162571
720115	0	0	5.20949654373451
720116	1.3	0.8	4.60231722081148
720117	26.2	1.65	14.8350746336024
720118	80.8	1.95	63.0088862082051
720119	30.7	3.05	46.5742257112719
720120	110.2	3.6	85.4030882948366
720121	54.4	2.5	79.2649645513375
720122	27.4	1.95	37.0124269620471
720123	23.1	1.4	22.1518405921874
720124	3.6	0.3	11.5695723926719
720125	6.9	-1.1	7.25808896519328
720126	0	-4.45	5.1431660294656
720127	0	-6.35	3.35224214420526
720128	0	-4.45	2.7323069531536
720129	0	-4.45	2.60729944549298
720130	0	-2.75	2.54352010484981
720131	3	0	2.49249663233527
720201	0.5	-5.55	2.24758396426547
720202	0	-4.15	1.97971073356414
720203	0	-1.65	1.87766378853506
720204	1.5	1.35	1.84194735777488
720205	5.3	2.8	2.15319054011358
720206	8.1	3.3	3.80635104958466
720207	3	3.35	6.71979133016488
720208	0	3.1	6.05903736110159
720209	0	3.05	4.31658577473006
720210	0	3.05	3.29611632443927
720211	6.6	3.1	3.62776889578377
720212	35.1	3.9	10.0006006128498
720213	24.9	3.35	31.6039388755059
720214	25.4	2.8	16.8989740968156
720215	21.1	5.85	21.6288499989134
720216	54.4	5.85	37.6782832783619
720217	24.1	5.8	38.714059770407
720218	0	5.55	16.9142811385699
720219	3.8	5.85	9.93682127220661
720220	0.8	2.5	6.69172842028189
720221	5.1	3.85	5.00285148005062
720222	14	2.75	4.9441744866589
720223	14.2	2.5	5.24266180086896
720224	24.6	1.4	7.07950681139239
720225	11.7	1.4	7.24023074981319
720226	33.3	1.95	14.8070117237194
720227	48.5	6.1	41.6606653081217
720228	29.7	6.4	24.0983860686171
720229	11.4	1.95	21.6467082142935
720301	97.3	0.55	24.68770717616
720302	62.7	1.95	86.1990544660634
720303	2.8	2.5	29.8767943308887
720304	21.6	2.75	16.9448952220786
720305	3.6	6.1	16.3759835035415
720306	26.2	4.45	19.7511862103783
720307	0	3.85	12.4420737726705
720308	0	6.65	7.39330116735681
720309	1	6.7	5.23245710636605
720310	10.9	7.2	4.15331066268353
720311	24.9	8.9	6.74530306642215
720312	38.4	9.2	17.4780905098556
720313	20.8	7.8	21.9885654801409
720314	0	8.3	13.7253141064112
720315	0	10.3	7.63566266180087
720316	0	9.45	5.18908715472869
720317	0	9.45	3.99258672426273
720318	11.9	6.65	3.61246185402941
720319	0	6.15	2.94150319046322
720320	0	5.25	2.64046470262743
720321	18	7.8	2.67362995976188
720322	20.3	5.55	7.69178848156686
720323	2.5	5	7.77597721121585
720324	12.4	3.6	5.83198290841189
