%$	IDENTIFIER=LEAF	RIVER	DESCRIPTION=LEAF		RIVER	BASIN				
%$	PERIOD	OF	RECORD=10/1948		THRU	Sep-88				
%$	SYMBOL	FOR	MISSING		DATA=-999.00	SYMBOL	FOR	ACCUMULATED	DATA=-998.00	
%$	TYPE=MAP(P)	UNITS=MM	DIMENSIONS=L		DATA	TIME	INTERVAL=	6	HOURS	
%$	TYPE=MAPE(PE)	UNITS=MM	DIMENSIONS=L		DATA	TIME	INTERVAL=24	HOURS		
%$	TYPE=QME(RO)	UNITS=CMSD	DIMENSIONS=L3		DATA	TIME	INTERVAL=24	HOURS		
%ID	IM	IY	RO(I)	RO(MM/D)	PE(I)	P1(I)	P2(I)	P3(I)	P4(I)	PSUM(I)
%--	--	-----	-----	-----	-----	-----	-----	-----	-----	-----
237	25	5	1949	9.9676	0.432440492	6.2762	0	0	0	0	0
238	26	5	1949	9.4862	0.411555138	2.1173	0	0	0	0	0
239	27	5	1949	9.1747	0.398040831	4.3026	0	0	0	1.4268	1.4268
240	28	5	1949	16.3673	0.710089015	0.999	0.0007	9.6967	13.2879	0.6914	23.6767
241	29	5	1949	26.6747	1.1572716	1.1838	0.854	8.1225	14.4239	1.0095	24.4099
242	30	5	1949	29.733	1.289954769	2.5555	0.6948	1.0245	11.4071	1.8892	15.0156
243	31	5	1949	46.7233	2.0270724	1.8784	0	0.084	0.084	0	0.168
244	1	6	1949	30.8657	1.339096523	3.7785	0	0	13.9466	2.0629	16.0095
245	2	6	1949	71.3591	3.095887108	6.9228	0	0	0	0	0
246	3	6	1949	43.042	1.867360615	7.3475	0	0	0	0	0
247	4	6	1949	33.131	1.437375692	6.67	0	0	0	0	0
248	5	6	1949	28.8835	1.253099538	7.1465	0	0	0	0	0
249	6	6	1949	25.2589	1.095847662	7.3549	0	0	0	0	0
250	7	6	1949	15.716	0.681832615	6.4311	0	0	0	0.7059	0.7059
251	8	6	1949	13.5922	0.589692369	3.8262	2.4512	8.8897	0	8.4768	19.8177
252	9	6	1949	16.9903	0.737117631	4.3409	0	0	2.0013	1.016	3.0173
253	10	6	1949	18.8309	0.816971354	1.9288	0.166	3.9644	7.9079	1.7758	13.8141
254	11	6	1949	27.6658	1.200270092	1.6293	0	6.9528	2.9573	0	9.9101
255	12	6	1949	43.042	1.867360615	1.8926	0	0.2715	22.5489	5.9239	28.7443
256	13	6	1949	65.4126	2.837900492	2.593	0	0	1.0565	0	1.0565
257	14	6	1949	63.7135	2.764185692	1.8986	0	0.7084	0.0011	0.0573	0.7668
258	15	6	1949	62.2977	2.702761754	2.1135	0.0071	0.0024	1.1997	4.7406	5.9498
259	16	6	1949	45.3074	1.965644123	7.4925	0	0	0	0	0
260	17	6	1949	25.7686	1.1179608	7.1145	0	0	0	0	0
261	18	6	1949	17.415	0.755543077	4.434	0	0	0	0	0
262	19	6	1949	14.4417	0.6265476	2.358	0	0.126	0	0.1866	0.3126
263	20	6	1949	13.1675	0.571266923	5.0753	0	3.0842	1.4525	5.522	10.0587
264	21	6	1949	14.4417	0.6265476	2.4952	0	0	0.126	0.126	0.252
265	22	6	1949	13.5922	0.589692369	3.6947	0	18.9055	3.6952	0	22.6007
266	23	6	1949	17.415	0.755543077	3.2855	0	0	6.172	0.0478	6.2198
267	24	6	1949	21.8042	0.945966831	2.217	0	10.1411	0.6282	0.0001	10.7694
268	25	6	1949	31.432	1.363665231	4.5046	0	0	0	0	0
269	26	6	1949	22.7953	0.988965323	5.2789	0	0	0	0	0
270	27	6	1949	18.3495	0.796086	5.0351	0	0.8565	0	0	0.8565
271	28	6	1949	14.017	0.608122154	5.3442	0	0	0	0	0
272	29	6	1949	11.4684	0.497552123	5.2987	0	0	0	0	0
273	30	6	1949	10.534	0.457013538	3.5983	0	0.7967	10.9757	0	11.7724
274	1	7	1949	11.4684	0.497552123	4.6953	0	0	0.6033	0.0073	0.6106
275	2	7	1949	11.0437	0.479126677	4.7639	0	0	4.3191	1.1895	5.5086
276	3	7	1949	11.0437	0.479126677	1.482	2.1477	7.0065	0.7323	0	9.8865
277	4	7	1949	14.017	0.608122154	4.3097	0	0	0	0	0
278	5	7	1949	12.318	0.534411692	5.5106	0	1.3435	0	0	1.3435
279	6	7	1949	10.7039	0.464384585	5.7702	0	0	0	0	0
280	7	7	1949	9.3163	0.404184092	5.5178	0	0.9068	0.6298	0	1.5366
281	8	7	1949	8.4951	0.368556646	4.9133	0	0.0015	0	0	0.0015
282	9	7	1949	7.8155	0.339072462	6.0429	0	0	0	0	0
283	10	7	1949	7.3341	0.318187108	3.1874	0	0	9.4715	0	9.4715
284	11	7	1949	7.3341	0.318187108	2.7316	0	0.8957	1.4339	0.363	2.6926
285	12	7	1949	7.9854	0.346443508	2.8788	1.581	0.183	23.3372	2.3476	27.4488
286	13	7	1949	20.8131	0.902968338	2.5355	0.1919	0	0.4221	1.7861	2.4001
287	14	7	1949	20.8131	0.902968338	2.6015	0	0.1763	0	0	0.1763
288	15	7	1949	16.5655	0.718687846	0.7113	0	9.3051	5.5033	1.1199	15.9283
289	16	7	1949	21.8042	0.945966831	0.7232	1.1525	1.9092	29.0208	0.9408	33.0233
