Lookout
Dag	P	T	Q
730124	15	1.4	4.38988242793976
730125	2.5	0.25	4.38988242793976
730126	0	-3.05	3.88034250326818
730127	0	-0.55	3.60597485152195
730128	0	1.65	3.29241182095482
730129	10.4	0.55	3.17482568449215
730130	17	1.4	3.40999795741749
730131	2.8	1.1	3.48838871505928
730201	0	0.85	3.29241182095482
730202	0	3.05	3.13563030567126
730203	1.5	3.35	3.01804416920859
730204	14.7	4.45	3.29241182095482
730205	6.1	5.8	3.64517023034284
730206	0	2.8	3.84114712444729
730207	0	3.05	3.52758409388017
730208	0	3.9	3.25321644213393
730209	3	5.25	3.09643492685037
730210	17.8	3.9	3.3708025785966
730211	0.5	2.5	3.3708025785966
730212	5.8	2.5	3.25321644213393
730213	0	3.05	3.01804416920859
730214	2	4.45	2.93965341156681
730215	1.3	5.3	2.78287189628324
730216	2	6.95	2.66528575982057
730217	9.1	5	2.86126265392502
730218	0	2.75	2.78287189628324
730219	0	2.8	2.62609038099968
730220	0	5	2.50850424453701
730221	0	6.1	2.39091810807433
730222	0	4.7	2.35172272925344
730223	0	5	2.23413659279077
730224	1.8	7.5	2.23413659279077
730225	7.4	8.35	2.46930886571612
730226	7.4	6.95	2.66528575982057
730227	4.6	7.5	2.86126265392502
730228	12.4	6.95	3.13563030567126
730301	24.4	4.45	4.62505470086511
730302	4.8	4.45	4.46827318558154
730303	6.4	3.9	4.11551477619353
730304	5.1	5	3.84114712444729
730305	1.8	5.3	3.60597485152195
730306	5.1	6.65	3.44919333623839
730307	0	6.65	3.25321644213393
730308	0	6.95	3.09643492685037
730309	3.3	6.95	3.01804416920859
730310	33.5	3.9	5.99689295959628
730311	0.8	3.65	5.64413455020827
730312	10.4	2.8	4.93861773143223
730313	9.4	2.8	4.54666394322333
730314	0	2.8	4.15471015501442
730315	0	4.15	3.84114712444729
730316	11.4	3.35	3.8019517456264
730317	5.1	1.35	3.60597485152195
730318	7.6	2.8	3.56677947270106
730319	11.9	2.2	3.76275636680551
730320	2.8	2.75	3.64517023034284
730321	1.5	4.2	3.60597485152195
730322	1.8	3.6	3.48838871505928
730323	0	4.45	3.29241182095482
730324	0	6.1	3.13563030567126
730325	0	7.2	3.09643492685037
730326	0	3.35	3.01804416920859
730327	5.8	3.65	2.90045803274591
730328	2.3	3.6	2.82206727510413
730329	3	4.15	2.66528575982057
730330	21.1	5.55	2.90045803274591
730331	5.1	4.7	3.17482568449215
730401	2.3	4.45	3.09643492685037
730402	0.5	6.1	2.93965341156681
730403	1	6.65	2.86126265392502
730404	0	8.9	2.82206727510413
730405	0	9.7	3.01804416920859
730406	0	8.6	3.09643492685037
730407	0	9.15	2.9788487903877
730408	0	10	2.90045803274591
730409	0	11.9	2.90045803274591
730410	0	12.2	2.90045803274591
730411	0	12.25	3.01804416920859
730412	10.4	9.45	3.21402106331304
730413	0.8	9.15	3.72356098798462
730414	0	10.55	3.25321644213393
730415	0	11.15	2.9788487903877
730416	31.8	7.2	4.19390553383531
730417	18	4.45	5.40896227728292
730418	31.5	2.25	4.97781311025312
730419	5.1	4.7	4.97781311025312
730420	0.5	6.95	4.78183621614867
730421	0	8.9	4.50746856440244
730422	0	11.1	4.74264083732778
730423	0.3	9.15	4.78183621614867
730424	0	9.7	4.54666394322333
730425	0	12.2	4.42907780676065
730426	0	14.4	4.58585932204422
730427	0	9.45	4.38988242793976
730428	0	7.8	3.91953788208907
730429	0	6.9	3.52758409388017
730430	0	10	3.25321644213393
730501	0	12.2	3.05723954802948
730502	0	11.65	2.93965341156681
730503	3.3	10.3	2.86126265392502
730504	0.8	7.2	2.90045803274591
730505	0	13.05	2.66528575982057
730506	0	12.25	2.5476996233579
730507	1.3	9.7	2.46930886571612
730508	14	9.7	2.93965341156681
730509	2	8.9	2.78287189628324
730510	1.8	11.1	2.5476996233579
730511	0	15	2.39091810807433
730512	0	18.35	2.35172272925344
730513	0	21.95	2.43011348689523
730514	0	20	2.46930886571612
730515	0	20.85	2.35172272925344
730516	0	21.1	2.15574583514899
730517	0	21.65	1.99896431986543
730518	0	19.7	1.80298742576097
730519	0	16.1	1.6854012892983
730520	0	11.95	1.52861977401474
730521	0	14.15	1.45022901637296
730522	0	14.45	1.37183825873118
730523	13	13.6	1.37183825873118
730524	22.9	8.9	2.31252735043255
730525	0.3	8.05	2.27333197161166
730526	0	11.35	1.84218280458186
730527	0	10.85	1.60701053165652
730528	0	16.9	1.48942439519385
730529	0	21.4	1.41103363755207
730530	0	17.5	1.33264287991029
730531	0	14.75	1.2542521222685
730601	0	12.75	1.21505674344761
730602	0	14.75	1.17586136462672
730603	0	16.9	1.13666598580583
730604	0	18.6	1.05827522816405
730605	0	21.1	1.01907984934316
730606	0	21.1	0.979884470522268
730607	0	20.3	0.979884470522268
730608	0	18.6	0.901493712880487
730609	0	14.45	0.901493712880487
730610	0	15.55	0.901493712880487
730611	0	17.5	0.901493712880487
730612	2.5	12.25	0.901493712880487
730613	0	13.3	0.901493712880487
730614	4.1	10	0.862298334059596
730615	6.4	11.4	0.979884470522268
730616	24.4	8.6	1.33264287991029
730617	25.7	7.5	2.39091810807433
730618	0	13.6	2.1165504563281
730619	0	16.95	1.84218280458186
730620	0	21.1	1.56781515283563
730621	0	21.4	1.45022901637296
730622	0	18.35	1.33264287991029
730623	0	15.55	1.2542521222685
730624	0.5	18.65	1.21505674344761
730625	20.8	17.2	1.41103363755207
730626	1.3	22.75	2.1165504563281
730627	0	22.5	1.6854012892983
730628	0	19.45	1.48942439519385
730629	0	15.55	1.37183825873118
730630	0	14.15	1.29344750108939
730701	0	16.35	1.21505674344761
730702	0	18.9	1.13666598580583
730703	0	20	1.09747060698494
730704	0	20.3	1.01907984934316
730705	0	18.9	1.01907984934316
730706	0	17.2	0.979884470522268
730707	0	17.5	0.940689091701378
730708	0	19.15	0.901493712880487
730709	0	20.55	0.901493712880487
730710	0	20	0.862298334059596
730711	0	18.35	0.823102955238706
730712	0	20	0.783907576417815
730713	0	21.95	0.783907576417815
730714	0	24.45	0.744712197596924
730715	0	25	0.744712197596924
730716	0	23.65	0.705516818776033
730717	0	23.9	0.705516818776033
730718	0	23.6	0.666321439955143
730719	0.3	19.15	0.666321439955143
730720	0	18.6	0.666321439955143
730721	0	17.5	0.666321439955143
730722	0	16.95	0.666321439955143
730723	0	16.95	0.627126061134252
730724	0	19.2	0.627126061134252
730725	0	21.9	0.587930682313361
730726	0	23.9	0.587930682313361
730727	0	22.5	0.54873530349247
730728	0	25	0.54873530349247
730729	0	24.75	0.54873530349247
730730	0	23.65	0.50953992467158
730731	0	22.5	0.50953992467158
730801	0	22.75	0.50953992467158
730802	0	21.95	0.50953992467158
730803	0	21.4	0.50953992467158
730804	0	21.95	0.50953992467158
730805	0	22.5	0.50953992467158
730806	0	22.5	0.470344545850689
730807	0	21.15	0.470344545850689
730808	0	22.75	0.470344545850689
730809	0	17.75	0.470344545850689
730810	0	21.1	0.470344545850689
730811	0	21.4	0.431149167029798
730812	0	22.5	0.431149167029798
730813	0	22.5	0.431149167029798
730814	0	23.3	0.431149167029798
730815	0	21.15	0.391953788208907
730816	0	14.75	0.391953788208907
730817	0	17.25	0.391953788208907
730818	0	15.3	0.391953788208907
730819	0	16.95	0.391953788208907
730820	0	17.25	0.391953788208907
730821	0	16.95	0.391953788208907
730822	0	14.7	0.391953788208907
730823	2.8	13.85	0.391953788208907
730824	15.5	12.75	0.587930682313361
730825	0.5	14.7	0.54873530349247
730826	0	15.55	0.470344545850689
730827	0	15	0.431149167029798
730828	0	15.55	0.431149167029798
730829	0	18.05	0.431149167029798
730830	0	13.9	0.391953788208907
730831	0	11.7	0.391953788208907
730901	0	13.05	0.391953788208907
730902	0	14.45	0.391953788208907
730903	0	16.1	0.391953788208907
730904	0	20.25	0.391953788208907
730905	0	19.7	0.391953788208907
730906	6.6	16.65	0.391953788208907
730907	5.1	12.25	0.54873530349247
730908	0	14.15	0.470344545850689
730909	0	17.5	0.391953788208907
730910	0	19.15	0.391953788208907
730911	0	18.6	0.391953788208907
730912	0	17.8	0.352758409388017
730913	0	15.55	0.352758409388017
730914	0	14.7	0.352758409388017
730915	0	15.55	0.352758409388017
730916	0	14.7	0.313563030567126
730917	4.3	14.7	0.313563030567126
730918	3.8	14.7	0.391953788208907
730919	23.6	13.65	0.470344545850689
730920	24.6	12.75	0.940689091701378
730921	6.9	13.9	0.823102955238706
730922	28.4	12.25	0.901493712880487
730923	26.2	11.95	1.45022901637296
730924	42.9	11.1	2.43011348689523
730925	0.5	9.75	2.07735507750721
730926	0	10	1.37183825873118
730927	0	11.95	1.09747060698494
730928	0	13.9	0.940689091701378
730929	0	13.9	0.901493712880487
730930	0	10	0.862298334059596
731001	0	7.75	0.862298334059596
731002	0	5.6	0.783907576417815
731003	0	6.95	0.783907576417815
731004	0	8.3	0.744712197596924
731005	0	7.75	0.744712197596924
731006	7.1	8.05	0.783907576417815
731007	1.8	6.1	0.783907576417815
731008	0	6.65	0.744712197596924
731009	0	5.3	0.744712197596924
731010	0	7.25	0.705516818776033
731011	2.8	10.25	0.705516818776033
731012	0.3	11.4	0.744712197596924
731013	0	10	0.705516818776033
731014	0	8.85	0.705516818776033
731015	0	8.9	0.666321439955143
731016	0	8.85	0.666321439955143
731017	0	10.85	0.666321439955143
731018	0	10.85	0.666321439955143
731019	14.2	9.45	0.666321439955143
731020	8.4	11.95	1.01907984934316
731021	30	9.15	1.88137818340276
731022	3.3	9.15	1.60701053165652
731023	11.2	8.05	1.41103363755207
731024	17.3	7.5	1.92057356222365
731025	0	5.3	1.99896431986543
731026	0	6.4	1.6854012892983
731027	0	8.6	1.48942439519385
731028	17	8.05	1.72459666811919
731029	1	6.35	1.76379204694008
731030	0.5	7.5	1.56781515283563
731031	70.4	8.05	8.27022493120795
731101	2.8	3.35	9.36769553819289
731102	0	0.85	5.68332992902916
731103	13.5	1.4	4.38988242793976
731104	42.9	0.85	4.15471015501442
731105	64	0.55	4.82103159496956
731106	23.4	2.35	5.84011144431272
731107	11.7	1.9	5.99689295959628
731108	37.1	2.9	13.7967733449535
731109	17.5	4.15	20.5775738809676
731110	13.5	5.85	22.5373428220122
731111	23.9	6.35	22.9292966102211
731112	32.3	5.25	26.3392945676386
731113	25.7	3.6	19.5976894104454
731114	51.6	3.9	17.8730927423262
731115	22.1	5.25	19.7936663045498
731116	13.2	5.25	18.8137818340276
731117	2.8	3.65	14.7374624366549
731118	3	1.95	11.0139014486703
731119	2.3	1.95	8.50539720413329
731120	43.7	1.7	8.50539720413329
731121	40.1	1.15	8.38781106767062
731122	17.3	1.4	7.40792659714835
731123	35.1	1.15	7.01597280893944
731124	13.7	1.7	7.2119497030439
731125	37.1	1.4	7.48631735479013
731126	19.1	1.1	7.01597280893944
731127	26.9	1.95	10.0732123569689
731128	30	2.5	15.5213700130727
731129	17	1.65	16.4620591047741
731130	9.1	3.35	15.3645884977892
731201	9.9	3.05	13.9535548602371
731202	5.6	2.5	11.484245994521
731203	16.8	2.75	10.3083846298943
731204	0	1.65	9.13252326526754
731205	11.4	2.75	8.15263879474527
731206	23.1	3.65	8.27022493120795
731207	36.8	4.2	24.6930886571612
731208	0	1.9	19.009758728132
731209	0	2.5	13.7967733449535
731210	0	2.8	11.3666598580583
731211	8.6	4.2	10.6611430392823
731212	36.1	2.2	10.5435569028196
731213	19.1	1.4	11.131487585133
731214	32.8	0.85	11.7194182674463
731215	2.5	3.65	13.9535548602371
731216	22.6	4.75	15.051025467222
731217	25.1	5.55	23.1252735043255
731218	0	2.8	18.5002188034604
731219	11.2	3.35	14.4238994060878
731220	38.6	5.25	16.3052775894905
731221	8.9	6.4	20.9695276691765
731222	41.7	4.15	17.8730927423262
731223	8.6	4.15	18.0298742576097
731224	38.1	5.55	18.0298742576097
731225	0	1.65	19.9896431986543
731226	17	1.65	15.5213700130727
731227	60.5	4.75	21.165504563281
731228	21.3	3.35	24.6930886571612
731229	47.5	3.65	26.5744668405639
731230	1.8	2.25	21.5574583514899
731231	4.1	-0.8	15.3645884977892
740101	0	-4.45	11.837004403909
740102	0	-4.75	9.36769553819289
740103	0	-5	7.76068500653637
740104	0	-6.1	6.74160515719321
740105	0	-8.65	5.9185022019545
740106	0	-7.5	5.36976689846203
740107	0	-6.4	4.58585932204422
740108	0	-5	3.95873326090996
740109	0	-5.55	3.72356098798462
740110	0	-5.85	3.60597485152195
740111	4.8	-4.15	3.60597485152195
740112	29.7	1.1	3.76275636680551
740113	31.8	4.45	8.38781106767062
740114	38.9	5.55	14.8942439519385
740115	76.2	7.5	40.3712401855175
740116	39.1	5.25	38.8034250326818
740117	4.1	2.75	26.8096391134893
740118	33.5	6.1	22.1453890338033
740119	2.5	3.65	22.3413659279077
740120	2.3	1.4	16.3052775894905
740121	5.6	0	12.189762813297
740122	5.3	0.85	9.83804008404358
740123	7.4	1.95	8.50539720413329
740124	7.4	2.8	7.56470811243191
740125	35.6	3.05	7.95666190064082
740126	12.4	1.95	8.15263879474527
740127	28.2	1.15	7.68229424889458
740128	9.7	2.5	7.95666190064082
740129	9.4	2.8	7.87827114299904
740130	8.4	4.7	8.70137409823774
740131	65	4.7	15.9917145589234
740201	17	3.05	20.1856200927587
740202	0	1.95	13.63999182967
740203	13	2.5	10.4259707663569
740204	32.5	2.5	10.1907984934316
740205	1.5	0.8	8.81896023470042
740206	0	-0.3	7.48631735479013
740207	0	0.8	6.66321439955143
740208	0	3.35	6.07528371723807
740209	0	3.3	5.84011144431272
740210	0	3.6	5.68332992902916
740211	0	2.75	5.68332992902916
740212	4.6	2.25	5.52654841374559
740213	6.6	3.35	5.21298538317847
740214	21.8	3.35	5.9185022019545
740215	21.1	3.1	6.58482364190964
740216	36.1	3.05	9.01493712880487
740217	7.9	2.5	9.13252326526754
740218	81.3	1.65	11.2490737215956
740219	24.4	1.7	20.1856200927587
740220	3.6	1.65	13.0128657685357
740221	20.8	1.65	10.3083846298943
740222	18	1.1	8.38781106767062
740223	0	0.3	7.01597280893944
740224	0	1.4	6.15367447487985
740225	2.5	2.75	5.84011144431272
740226	24.4	0.85	5.84011144431272
740227	10.4	1.4	5.60493917138738
740228	24.1	1.4	6.07528371723807
740301	9.7	2.2	6.31045599016341
740302	6.6	1.65	6.15367447487985
740303	4.8	0.3	5.52654841374559
740304	41.7	1.1	5.36976689846203
740305	72.1	1.4	9.95562622050625
740306	1.3	0.55	11.0139014486703
740307	0	-0.55	7.29034046068568
740308	0	-0.55	5.9185022019545
740309	0	2.2	5.21298538317847
740310	3	2.2	4.86022697379045
740311	9.4	3.35	5.01700848907401
740312	19.6	1.95	5.60493917138738
740313	13.2	1.65	5.52654841374559
740314	74.7	2.25	10.3083846298943
740315	2	6.35	19.7936663045498
740316	20.1	5.3	18.657000318744
740317	1	5	23.1252735043255
740318	0	4.7	16.6188406200577
740319	0	4.7	12.542521222685
740320	0	4.45	10.4259707663569
740321	0	6.35	8.81896023470042
740322	0	4.4	7.76068500653637
740323	0	5.6	7.09436356658122
740324	0	5.85	6.74160515719321
740325	7.1	7.5	7.2119497030439
740326	0	7.5	8.15263879474527
740327	10.9	6.1	9.13252326526754
740328	32	4.45	11.6018321309837
740329	36.8	6.95	15.3645884977892
740330	31	5.3	19.2057356222365
740331	22.1	4.15	17.0891851659084
740401	38.1	5.3	17.7163112270426
740402	24.6	4.15	16.3052775894905
740403	6.9	4.2	13.7967733449535
740404	3.6	4.7	10.4259707663569
740405	5.3	6.65	9.25010940173021
740406	10.2	5.55	8.8973509923422
740407	0	7.5	8.50539720413329
740408	5.1	7.2	7.87827114299904
740409	9.7	4.45	7.56470811243191
740410	5.6	5.3	6.93758205129766
740411	30.7	4.75	8.58378796177507
740412	0	5	9.95562622050625
740413	0	8.05	8.58378796177507
740414	0	9.2	7.56470811243191
740415	0	6.15	7.01597280893944
740416	0	8.65	6.50643288426786
740417	0	10.55	6.42804212662608
740418	0.8	7.5	6.85919129365588
740419	1.3	6.4	6.66321439955143
740420	0	8.05	6.23206523252163
740421	0	12.8	6.07528371723807
740422	5.1	10.55	6.42804212662608
740423	14.5	9.15	6.93758205129766
740424	6.9	8.9	6.93758205129766
740425	3.6	7.5	6.66321439955143
740426	0.5	5	6.07528371723807
740427	3	8.1	5.68332992902916
740428	0	10.3	5.44815765610381
740429	0	12.25	5.52654841374559
740430	0	13.1	6.66321439955143
740501	0	8.6	7.40792659714835
740502	0	12.2	6.58482364190964
740503	0	13.05	6.15367447487985
740504	0	15	6.31045599016341
740505	0	16.7	7.68229424889458
740506	0	17.5	9.36769553819289
740507	0	16.65	9.83804008404358
740508	0	17.2	9.83804008404358
740509	5.1	8.9	8.70137409823774
740510	1.8	9.45	7.09436356658122
740511	13.5	10.3	7.56470811243191
740512	1.3	8.3	8.50539720413329
740513	0	7.5	6.74160515719321
740514	18.8	5.55	6.15367447487985
740515	16.5	5.25	5.68332992902916
740516	11.9	4.7	5.44815765610381
740517	6.4	6.35	5.17379000435758
740518	7.6	5.85	5.0953992467158
740519	5.3	7.2	5.0953992467158
740520	0	8.6	4.93861773143223
740521	0.8	10	4.82103159496956
740522	0	13.3	5.01700848907401
740523	0	13.05	5.21298538317847
740524	0.8	13.9	5.68332992902916
740525	0	18.35	7.01597280893944
740526	0	19.15	8.70137409823774
740527	0	16.1	8.50539720413329
740528	0	13.6	7.48631735479013
740529	0	8.9	6.58482364190964
740530	0	12.5	5.76172068667094
740531	0	16.9	5.68332992902916
740601	0	18.9	6.50643288426786
740602	0	17.5	7.40792659714835
740603	2.5	17.2	7.56470811243191
740604	48.3	11.95	11.484245994521
740605	9.9	10.3	14.4238994060878
740606	2.5	11.1	10.1907984934316
740607	0	12.75	7.87827114299904
740608	0	15	6.58482364190964
740609	0	18.05	6.31045599016341
740610	0	20.55	6.58482364190964
740611	0	22.8	7.29034046068568
740612	0	22.75	7.68229424889458
740613	0	22.75	7.29034046068568
740614	0	20	6.93758205129766
740615	0	18.35	6.15367447487985
740616	0	20	5.60493917138738
740617	0	21.4	5.60493917138738
740618	1.8	22.2	5.52654841374559
740619	0	13.9	4.86022697379045
740620	0	18.9	4.15471015501442
740621	0	20.85	3.84114712444729
740622	0	19.45	3.60597485152195
740623	0	19.45	3.29241182095482
740624	0	18.6	3.09643492685037
740625	0	11.9	2.86126265392502
740626	1.8	13.9	2.62609038099968
740627	0	18.6	2.43011348689523
740628	0	19.45	2.31252735043255
740629	0	24.7	2.27333197161166
740630	0	19.45	2.31252735043255
740701	0	19.9	2.15574583514899
740702	0	12.65	1.95976894104454
740703	0	14.8	1.84218280458186
740704	0	16.1	1.72459666811919
740705	1.3	13.15	1.64620591047741
740706	0	15.65	1.56781515283563
740707	0	14.2	1.52861977401474
740708	7.1	16.2	1.52861977401474
740709	0	14.1	1.52861977401474
740710	5.6	11.75	1.52861977401474
740711	0	12.05	1.48942439519385
740712	0	12.95	1.33264287991029
740713	0	15.85	1.33264287991029
740714	0	16.85	1.2542521222685
740715	0	17.25	1.21505674344761
740716	0	12.7	1.17586136462672
740717	1.5	12.95	1.17586136462672
740718	0	13.75	1.13666598580583
740719	0	22.75	1.13666598580583
740720	0	23.3	1.09747060698494
740721	0	23.05	1.05827522816405
740722	0	20.85	1.01907984934316
740723	0	22.25	0.979884470522268
740724	0	21.95	0.979884470522268
740725	0	23.05	0.940689091701378
740726	0	23.3	0.901493712880487
740727	0	25.3	0.862298334059596
740728	0	26.95	0.862298334059596
740729	0.3	24.6	0.823102955238706
740730	0	22.8	0.862298334059596
740731	0	22.3	0.823102955238706
740801	0	21.75	0.783907576417815
740802	0	20.75	0.783907576417815
740803	0	22.3	0.744712197596924
740804	0	22.85	0.744712197596924
740805	0	20.95	0.744712197596924
740806	0	16	0.744712197596924
740807	0	13.75	0.705516818776033
740808	0	13.75	0.705516818776033
740809	0	24.45	0.705516818776033
740810	0	23.35	0.705516818776033
740811	0	21.4	0.666321439955143
740812	0	17.8	0.666321439955143
740813	0	13.65	0.666321439955143
740814	0	18.3	0.666321439955143
740815	0	19.45	0.666321439955143
740816	0	21.1	0.627126061134252
740817	0	20.25	0.627126061134252
740818	2.8	14.7	0.627126061134252
740819	2.5	12.5	0.705516818776033
740820	0	16.95	0.705516818776033
740821	0	16.7	0.627126061134252
740822	0	20.25	0.587930682313361
740823	0	21.4	0.54873530349247
740824	0	20.3	0.54873530349247
740825	0	21.4	0.54873530349247
740826	0	22.5	0.54873530349247
740827	0	22.5	0.50953992467158
740828	0	23.05	0.50953992467158
740829	0	21.35	0.50953992467158
740830	0	21.1	0.50953992467158
740831	0	21.7	0.50953992467158
740901	0	23.65	0.50953992467158
740902	0	21.7	0.431149167029798
740903	0	20.3	0.431149167029798
740904	0	18.35	0.431149167029798
740905	0	18.65	0.431149167029798
740906	0	18.05	0.431149167029798
740907	0	18.35	0.391953788208907
740908	0	18.3	0.391953788208907
740909	3.6	15	0.431149167029798
740910	0	14.15	0.470344545850689
740911	0	13.9	0.431149167029798
740912	0	15.55	0.391953788208907
740913	0	16.95	0.391953788208907
740914	0	16.4	0.391953788208907
740915	0	17.5	0.391953788208907
740916	0	16.95	0.391953788208907
740917	0	17.25	0.391953788208907
740918	0	17.8	0.352758409388017
740919	0	18.9	0.352758409388017
740920	0	19.7	0.352758409388017
740921	0	20	0.352758409388017
740922	0	20	0.352758409388017
740923	0	18.85	0.313563030567126
740924	0	18.05	0.313563030567126
740925	0	16.95	0.313563030567126
740926	0	13.05	0.313563030567126
740927	0	10.55	0.313563030567126
740928	0	13.05	0.313563030567126
740929	0	12.8	0.313563030567126
740930	0	12.8	0.313563030567126
741001	0	13.65	0.313563030567126
741002	0	9.7	0.313563030567126
741003	0	7.5	0.313563030567126
741004	0	7.25	0.313563030567126
741005	0	7.3	0.313563030567126
741006	0	7.75	0.313563030567126
741007	0	10.3	0.313563030567126
741008	0	12.2	0.313563030567126
741009	0	10.25	0.313563030567126
741010	0	8.9	0.313563030567126
741011	0	11.95	0.313563030567126
741012	0	12.25	0.313563030567126
741013	0	11.9	0.313563030567126
741014	0	10.8	0.313563030567126
741015	0	11.7	0.313563030567126
741016	0	13.05	0.313563030567126
741017	0	12.25	0.274367651746235
741018	0	12.5	0.274367651746235
741019	0	11.5	0.274367651746235
741020	7.1	12.6	0.352758409388017
741021	0	5.45	0.431149167029798
741022	0	8.35	0.313563030567126
741023	0	7.8	0.313563030567126
741024	0	7.5	0.313563030567126
741025	0	8.35	0.313563030567126
741026	0	6.95	0.313563030567126
741027	16.3	8.35	0.391953788208907
741028	18.3	7.5	1.13666598580583
741029	0.8	6.7	0.783907576417815
741030	3	7.5	0.50953992467158
741031	2.5	6.65	0.54873530349247
741101	1	5.8	0.587930682313361
741102	0	4.2	0.50953992467158
741103	0	4.15	0.470344545850689
741104	0	4.4	0.431149167029798
741105	0	8.35	0.431149167029798
741106	24.4	8.65	0.940689091701378
741107	23.6	6.35	1.88137818340276
741108	2.5	6.1	1.13666598580583
741109	13	6.1	0.783907576417815
741110	0	5.3	0.940689091701378
741111	0	6.15	0.705516818776033
741112	0	6.65	0.627126061134252
741113	0	6.4	0.54873530349247
741114	0	6.7	0.50953992467158
741115	0	7.2	0.470344545850689
741116	0	3.9	0.470344545850689
741117	28.7	5.55	0.666321439955143
741118	42.7	4.7	3.8019517456264
741119	7.1	5.25	3.3708025785966
741120	0	7.5	2.58689500217879
741121	10.9	5.85	2.35172272925344
741122	20.3	4.45	2.39091810807433
741123	38.9	5.55	8.07424803710349
741124	6.1	3.35	6.07528371723807
741125	19.6	2.2	5.52654841374559
741126	3.8	2.2	4.2331009126562
741127	13.5	1.65	4.03712401855175
741128	0	2.5	3.52758409388017
741129	0	1.95	2.90045803274591
741130	1.8	1.45	2.50850424453701
741201	8.9	2.5	2.15574583514899
741202	8.4	3.55	2.19494121396988
741203	11.9	6.05	2.27333197161166
741204	3.3	5.5	2.86126265392502
741205	21.6	3.25	2.9788487903877
741206	0.5	4.85	3.52758409388017
741207	0	2.45	4.58585932204422
741208	0	2.95	3.91953788208907
741209	1.8	5	3.40999795741749
741210	33.8	1.95	3.60597485152195
741211	5.1	6	10.4259707663569
741212	29	3	9.48528167465556
741213	25.1	1.65	9.60286781111823
741214	48.5	0.85	15.5605653918936
741215	30.7	3.65	20.5383785021467
741216	17.5	6.1	19.9896431986543
741217	6.1	3.05	16.6188406200577
741218	13.7	1.95	12.6993027379686
741219	55.4	3.6	11.9153951615508
741220	66.3	6.9	42.331009126562
741221	32	3.6	28.5734311604294
741222	12.2	-0.25	16.8932082718039
741223	0	-1.7	11.2882691004165
741224	0	-2.25	8.07424803710349
741225	0	-1.1	6.38884674780519
741226	0	0	5.99689295959628
741227	15.7	0.8	14.345508648446
741228	30.7	-1.4	10.5827522816405
741229	13.5	-2.2	8.07424803710349
741230	4.3	0	6.58482364190964
741231	0	-2.2	5.44815765610381
750101	7.4	0.85	4.82103159496956
750102	0.5	0.55	4.2331009126562
750103	38.9	1.4	4.82103159496956
750104	39.9	1.1	9.87723546286447
750105	78.7	1.65	14.7766578154758
750106	16.3	1.4	18.1474603940724
750107	48.3	2.5	16.2268868318488
750108	28.7	0.55	18.8137818340276
750109	31	-0.45	13.1696472838193
750110	15.2	0.55	10.8571199333867
750111	3	0.85	8.81896023470042
750112	20.1	1.4	9.09332788644665
750113	9.1	2.2	17.9906788787888
750114	1.8	2.75	19.4801032739827
750115	6.4	3.05	16.2268868318488
750116	8.4	3.9	15.795737664819
750117	0.3	5	16.4620591047741
750118	0.8	4.2	15.9525191801025
750119	0.3	3.35	14.8942439519385
750120	0.5	2.25	13.1696472838193
750121	0	1.65	10.7003384181032
750122	0	3.05	8.70137409823774
750123	26.4	5.55	10.1516031146107
750124	34.8	7.5	23.6348134289971
750125	45.5	4.15	38.2154943503685
750126	6.9	0.25	29.4749248733098
750127	0	-2.5	17.4811389541173
750128	0	-2.8	12.8560842532522
750129	0	-2.5	9.328500159372
750130	0	-3.9	7.36873121832746
750131	0.5	-1.4	6.19286985370074
750201	0.8	-0.85	5.36976689846203
750202	3.6	-0.55	4.74264083732778
750203	4.3	-0.25	4.2331009126562
750204	6.6	0.25	3.99792863973086
750205	10.4	0.25	3.68436560916373
750206	10.7	0.55	3.52758409388017
750207	5.6	2.2	4.58585932204422
750208	12.4	2.75	5.80091606549183
750209	11.9	3.9	7.13355894540211
750210	24.4	3.35	8.70137409823774
750211	10.4	3.9	8.81896023470042
750212	56.9	5	15.4037838766101
750213	20.3	2.2	23.8307903231016
750214	3.6	0.3	16.0701053165652
750215	10.7	-0.85	11.7586136462672
750216	9.9	0.55	9.09332788644665
750217	0	1.1	7.13355894540211
750218	30	1.4	6.58482364190964
750219	52.6	3.15	15.2861977401474
750220	9.4	1.4	15.9525191801025
750221	0.5	-1.35	10.8571199333867
750222	0	2.8	8.30942031002884
750223	0	4.1	7.01597280893944
750224	1.3	7.15	6.66321439955143
750225	0.8	5.4	6.27126061134252
750226	0.5	4	5.80091606549183
750227	55.1	4.75	9.60286781111823
750228	10.9	8.65	24.4579163842358
750301	9.9	6.9	19.4801032739827
750302	14.5	5.55	16.6188406200577
750303	2.5	4.45	15.1294162248638
750304	0	3.6	11.9153951615508
750305	0	3.05	9.60286781111823
750306	0	3.3	7.83907576417815
750307	0.5	4.7	6.58482364190964
750308	0.5	4.15	6.66321439955143
750309	19.8	2.5	6.46723750544697
750310	0.5	2.8	5.60493917138738
750311	0	4.35	5.01700848907401
750312	0.8	5.1	4.58585932204422
750313	0.3	4.1	4.2331009126562
750314	0	3.85	3.91953788208907
750315	20.3	4.55	3.8019517456264
750316	19.8	2.15	3.99792863973086
750317	49	3.35	5.60493917138738
750318	60.5	0.85	15.5605653918936
750319	16.8	1.1	14.6198763001922
750320	4.1	1.35	9.7204539475809
750321	21.6	0.55	7.6039034912528
